sample,time,code,chan
1333128,650.94140625,133.0,2.0
1333849,651.29345703125,132.0,2.0
1337897,653.27001953125,34.0,-1.0
1338953,653.78564453125,38.0,-1.0
1339565,654.08447265625,131.0,1.0
1339612,654.107421875,131.0,3.0
1339669,654.13525390625,162.0,-1.0
1339846,654.2216796875,133.0,3.0
1340008,654.30078125,132.0,1.0
1340279,654.43310546875,132.0,3.0
1340494,654.5380859375,192.0,-1.0
1344622,656.5537109375,34.0,-1.0
1345677,657.06884765625,42.0,-1.0
1346191,657.31982421875,131.0,0.0
1346228,657.337890625,131.0,2.0
1346321,657.38330078125,131.0,3.0
1346327,657.38623046875,98.0,-1.0
1346414,657.4287109375,132.0,0.0
1346495,657.46826171875,133.0,2.0
1346604,657.521484375,133.0,3.0
1346605,657.52197265625,132.0,3.0
1347152,657.7890625,192.0,-1.0
1347355,657.88818359375,132.0,2.0
1351277,659.80322265625,34.0,-1.0
1352333,660.31884765625,42.0,-1.0
1352882,660.5869140625,131.0,0.0
1352915,660.60302734375,131.0,2.0
1352962,660.6259765625,131.0,3.0
1353014,660.6513671875,98.0,-1.0
1353112,660.69921875,132.0,0.0
1353190,660.7373046875,133.0,2.0
1353278,660.7802734375,133.0,3.0
1353279,660.78076171875,132.0,3.0
1353839,661.05419921875,192.0,-1.0
1354184,661.22265625,132.0,2.0
1357968,663.0703125,34.0,-1.0
1359023,663.58544921875,50.0,-1.0
1359696,663.9140625,131.0,0.0
1359731,663.93115234375,131.0,2.0
1359814,663.9716796875,98.0,-1.0
1359989,664.05712890625,133.0,2.0
1360031,664.07763671875,132.0,0.0
1360758,664.4326171875,132.0,2.0
1364760,666.38671875,34.0,-1.0
1365816,666.90234375,42.0,-1.0
1366436,667.205078125,131.0,0.0
1366467,667.22021484375,131.0,2.0
1366519,667.24560546875,131.0,3.0
1366565,667.26806640625,98.0,-1.0
1366659,667.31396484375,132.0,0.0
1366745,667.35595703125,133.0,2.0
1366856,667.41015625,133.0,3.0
1366857,667.41064453125,132.0,3.0
1367390,667.6708984375,192.0,-1.0
1367830,667.8857421875,132.0,2.0
1371518,669.6865234375,34.0,-1.0
1372574,670.2021484375,50.0,-1.0
1373389,670.60009765625,131.0,0.0
1373435,670.62255859375,131.0,2.0
1373507,670.65771484375,98.0,-1.0
1373715,670.75927734375,133.0,2.0
1373729,670.76611328125,132.0,0.0
1375628,671.693359375,132.0,2.0
1378447,673.06982421875,34.0,-1.0
1379503,673.58544921875,35.0,-1.0
1380248,673.94921875,131.0,1.0
1380329,673.98876953125,131.0,3.0
1380367,674.00732421875,162.0,-1.0
1380549,674.09619140625,133.0,3.0
1380568,674.10546875,132.0,1.0
1381328,674.4765625,132.0,3.0
1385308,676.419921875,34.0,-1.0
1386364,676.935546875,38.0,-1.0
1386995,677.24365234375,131.0,1.0
1387055,677.27294921875,131.0,3.0
1387134,677.3115234375,162.0,-1.0
1387263,677.37451171875,132.0,1.0
1387318,677.4013671875,133.0,3.0
1387846,677.6591796875,132.0,3.0
1392066,679.7197265625,34.0,-1.0
1393122,680.2353515625,50.0,-1.0
1393879,680.60498046875,131.0,0.0
1393907,680.61865234375,131.0,2.0
1393983,680.65576171875,98.0,-1.0
1394105,680.71533203125,132.0,0.0
1394167,680.74560546875,133.0,2.0
1394989,681.14697265625,132.0,2.0
1398927,683.06982421875,34.0,-1.0
1399983,683.58544921875,35.0,-1.0
1400731,683.95068359375,131.0,1.0
1400795,683.98193359375,131.0,3.0
1400850,684.0087890625,162.0,-1.0
1401036,684.099609375,133.0,3.0
1401065,684.11376953125,132.0,1.0
1401533,684.34228515625,132.0,3.0
1405787,686.41943359375,34.0,-1.0
1406843,686.93505859375,35.0,-1.0
1407496,687.25390625,131.0,1.0
1407539,687.27490234375,131.0,3.0
1407588,687.298828125,162.0,-1.0
1407723,687.36474609375,132.0,1.0
1407782,687.3935546875,133.0,3.0
1408413,687.70166015625,192.0,-1.0
1409017,687.99658203125,132.0,3.0
1412546,689.7197265625,34.0,-1.0
1413602,690.2353515625,50.0,-1.0
1414253,690.55322265625,131.0,0.0
1414309,690.58056640625,131.0,2.0
1414395,690.62255859375,98.0,-1.0
1414503,690.67529296875,132.0,0.0
1414578,690.7119140625,133.0,2.0
1415460,691.142578125,132.0,2.0
1419338,693.0361328125,34.0,-1.0
1420394,693.5517578125,50.0,-1.0
1421040,693.8671875,131.0,0.0
1421096,693.89453125,131.0,2.0
1421146,693.9189453125,131.0,3.0
1421181,693.93603515625,98.0,-1.0
1421267,693.97802734375,132.0,0.0
1421346,694.0166015625,133.0,2.0
1421439,694.06201171875,133.0,3.0
1421440,694.0625,132.0,3.0
1422564,694.611328125,132.0,2.0
1426131,696.35302734375,34.0,-1.0
1427186,696.8681640625,50.0,-1.0
1427830,697.1826171875,131.0,0.0
1427911,697.22216796875,131.0,2.0
1428027,697.27880859375,98.0,-1.0
1428113,697.32080078125,132.0,0.0
1428205,697.36572265625,133.0,2.0
1429090,697.7978515625,132.0,2.0
1432957,699.68603515625,34.0,-1.0
1434013,700.20166015625,35.0,-1.0
1434710,700.5419921875,131.0,1.0
1434754,700.5634765625,131.0,3.0
1434844,700.607421875,162.0,-1.0
1434958,700.6630859375,132.0,1.0
1435030,700.6982421875,133.0,3.0
1435467,700.91162109375,132.0,3.0
1439784,703.01953125,34.0,-1.0
1440840,703.53515625,50.0,-1.0
1441409,703.81298828125,131.0,3.0
1441467,703.84130859375,131.0,0.0
1441525,703.86962890625,131.0,2.0
1441616,703.9140625,98.0,-1.0
1441733,703.97119140625,132.0,0.0
1441791,703.99951171875,133.0,2.0
1442013,704.10791015625,133.0,3.0
1442317,704.25634765625,132.0,3.0
1442585,704.38720703125,132.0,2.0
1446542,706.3193359375,34.0,-1.0
1447598,706.8349609375,42.0,-1.0
1448215,707.13623046875,131.0,0.0
1448282,707.1689453125,131.0,2.0
1448311,707.18310546875,131.0,3.0
1448374,707.2138671875,98.0,-1.0
1448425,707.23876953125,132.0,0.0
1448503,707.27685546875,133.0,2.0
1449545,707.78564453125,133.0,3.0
1449546,707.7861328125,132.0,3.0
1450083,708.04833984375,132.0,2.0
1453300,709.619140625,34.0,-1.0
1454356,710.134765625,42.0,-1.0
1454877,710.38916015625,131.0,0.0
1454877,710.38916015625,131.0,2.0
1454962,710.4306640625,131.0,3.0
1455001,710.44970703125,98.0,-1.0
1455120,710.5078125,132.0,0.0
1455187,710.54052734375,133.0,2.0
1455278,710.5849609375,133.0,3.0
1455279,710.58544921875,132.0,3.0
1455560,710.72265625,132.0,2.0
1455826,710.8525390625,192.0,-1.0
1459956,712.869140625,34.0,-1.0
1461012,713.384765625,35.0,-1.0
1461694,713.7177734375,131.0,1.0
1461759,713.74951171875,131.0,3.0
1461841,713.78955078125,162.0,-1.0
1461969,713.85205078125,132.0,1.0
1462016,713.875,133.0,3.0
1462441,714.08251953125,132.0,3.0
1466783,716.20263671875,34.0,-1.0
1467839,716.71826171875,35.0,-1.0
1468771,717.17333984375,131.0,1.0
1468815,717.19482421875,131.0,3.0
1468881,717.22705078125,162.0,-1.0
1469100,717.333984375,133.0,3.0
1469211,717.38818359375,132.0,1.0
1469637,717.59619140625,132.0,3.0
1473814,719.6357421875,34.0,-1.0
1474870,720.1513671875,38.0,-1.0
1475533,720.47509765625,131.0,1.0
1475601,720.50830078125,131.0,3.0
1475667,720.54052734375,162.0,-1.0
1475850,720.6298828125,133.0,3.0
1476003,720.70458984375,132.0,1.0
1476643,721.01708984375,132.0,3.0
1480607,722.95263671875,34.0,-1.0
1481662,723.4677734375,38.0,-1.0
1482149,723.70556640625,131.0,1.0
1482200,723.73046875,131.0,3.0
1482269,723.76416015625,162.0,-1.0
1482448,723.8515625,133.0,3.0
1482537,723.89501953125,132.0,1.0
1483094,724.1669921875,192.0,-1.0
1483141,724.18994140625,132.0,3.0
1487228,726.185546875,34.0,-1.0
1488284,726.701171875,35.0,-1.0
1488992,727.046875,131.0,1.0
1489053,727.07666015625,131.0,3.0
1489113,727.10595703125,162.0,-1.0
1489307,727.20068359375,133.0,3.0
1489415,727.25341796875,132.0,1.0
1489967,727.52294921875,132.0,3.0
1494055,729.51904296875,34.0,-1.0
1495111,730.03466796875,50.0,-1.0
1495591,730.26904296875,131.0,0.0
1495637,730.29150390625,131.0,2.0
1495727,730.33544921875,98.0,-1.0
1495818,730.3798828125,132.0,0.0
1495881,730.41064453125,133.0,2.0
1496552,730.73828125,192.0,-1.0
1496877,730.89697265625,132.0,2.0
1500677,732.75244140625,34.0,-1.0
1501732,733.267578125,42.0,-1.0
1502312,733.55078125,131.0,0.0
1502340,733.564453125,131.0,2.0
1502403,733.59521484375,131.0,3.0
1502466,733.6259765625,98.0,-1.0
1502534,733.6591796875,132.0,0.0
1502646,733.7138671875,133.0,2.0
1502726,733.7529296875,133.0,3.0
1502727,733.75341796875,132.0,3.0
1503291,734.02880859375,192.0,-1.0
1503521,734.14111328125,132.0,2.0
1507400,736.03515625,34.0,-1.0
1508457,736.55126953125,42.0,-1.0
1509084,736.857421875,131.0,0.0
1509125,736.87744140625,131.0,2.0
1509233,736.93017578125,131.0,3.0
1509257,736.94189453125,98.0,-1.0
1509330,736.9775390625,132.0,0.0
1509340,736.982421875,133.0,3.0
1509384,737.00390625,132.0,3.0
1509428,737.025390625,133.0,2.0
1510283,737.44287109375,132.0,2.0
1514193,739.35205078125,34.0,-1.0
1515249,739.86767578125,42.0,-1.0
1515734,740.1044921875,131.0,2.0
1515740,740.107421875,131.0,0.0
1515857,740.16455078125,98.0,-1.0
1515975,740.22216796875,132.0,0.0
1516060,740.263671875,133.0,2.0
1516489,740.47314453125,132.0,2.0
1516682,740.5673828125,192.0,-1.0
1520815,742.58544921875,34.0,-1.0
1521871,743.10107421875,35.0,-1.0
1522560,743.4375,131.0,1.0
1522624,743.46875,131.0,3.0
1522668,743.490234375,162.0,-1.0
1522853,743.58056640625,132.0,1.0
1522879,743.59326171875,133.0,3.0
1523421,743.85791015625,132.0,3.0
1527607,745.90185546875,34.0,-1.0
1528663,746.41748046875,50.0,-1.0
1529321,746.73876953125,131.0,0.0
1529350,746.7529296875,131.0,2.0
1529384,746.76953125,131.0,3.0
1529450,746.8017578125,98.0,-1.0
1529517,746.83447265625,132.0,0.0
1529604,746.876953125,133.0,2.0
1529716,746.931640625,133.0,3.0
1529717,746.93212890625,132.0,3.0
1530518,747.3232421875,132.0,2.0
1534400,749.21875,34.0,-1.0
1535456,749.734375,38.0,-1.0
1535902,749.9521484375,131.0,1.0
1535971,749.98583984375,131.0,3.0
1536036,750.017578125,162.0,-1.0
1536185,750.09033203125,132.0,1.0
1536235,750.11474609375,133.0,3.0
1536672,750.328125,132.0,3.0
1536861,750.42041015625,192.0,-1.0
1540987,752.43505859375,34.0,-1.0
1542043,752.95068359375,38.0,-1.0
1542608,753.2265625,131.0,1.0
1542680,753.26171875,131.0,3.0
1542749,753.29541015625,162.0,-1.0
1542896,753.3671875,132.0,1.0
1542919,753.37841796875,133.0,3.0
1543321,753.57470703125,132.0,3.0
1543573,753.69775390625,192.0,-1.0
1547711,755.71826171875,34.0,-1.0
1548767,756.23388671875,50.0,-1.0
1549461,756.57275390625,131.0,0.0
1549497,756.59033203125,131.0,2.0
1549629,756.65478515625,98.0,-1.0
1549707,756.69287109375,132.0,0.0
1549797,756.73681640625,133.0,2.0
1550735,757.19482421875,132.0,2.0
1554571,759.06787109375,34.0,-1.0
1555628,759.583984375,38.0,-1.0
1556145,759.83642578125,131.0,1.0
1556194,759.8603515625,131.0,3.0
1556270,759.8974609375,162.0,-1.0
1556399,759.96044921875,132.0,1.0
1556483,760.00146484375,133.0,3.0
1557095,760.30029296875,192.0,-1.0
1557706,760.5986328125,132.0,3.0
1565293,764.30322265625,127.0,-1.0
1657042,809.1025390625,63.0,-1.0
1661168,811.1171875,34.0,-1.0
1662225,811.63330078125,42.0,-1.0
1662430,811.7333984375,131.0,2.0
1663086,812.0537109375,131.0,0.0
1663281,812.14892578125,98.0,-1.0
1663436,812.224609375,132.0,0.0
1663531,812.27099609375,133.0,2.0
1665294,813.1318359375,132.0,2.0
1668235,814.56787109375,34.0,-1.0
1669290,815.0830078125,38.0,-1.0
1669891,815.37646484375,131.0,1.0
1669983,815.42138671875,131.0,3.0
1670054,815.4560546875,162.0,-1.0
1670231,815.54248046875,132.0,1.0
1670262,815.5576171875,133.0,3.0
1670771,815.80615234375,132.0,3.0
1674993,817.86767578125,34.0,-1.0
1676048,818.3828125,38.0,-1.0
1676553,818.62939453125,131.0,1.0
1676652,818.677734375,131.0,3.0
1676692,818.697265625,162.0,-1.0
1676879,818.78857421875,132.0,1.0
1676949,818.82275390625,133.0,3.0
1677436,819.060546875,132.0,3.0
1681649,821.11767578125,34.0,-1.0
1682704,821.6328125,50.0,-1.0
1683326,821.9365234375,131.0,0.0
1683404,821.974609375,131.0,2.0
1683497,822.02001953125,98.0,-1.0
1683634,822.0869140625,132.0,0.0
1683699,822.11865234375,133.0,2.0
1684230,822.3779296875,132.0,2.0
1688441,824.43408203125,34.0,-1.0
1689497,824.94970703125,50.0,-1.0
1689947,825.16943359375,131.0,1.0
1689999,825.19482421875,131.0,3.0
1690043,825.21630859375,162.0,-1.0
1690115,825.25146484375,132.0,1.0
1690208,825.296875,133.0,3.0
1690642,825.5087890625,132.0,3.0
1694995,827.63427734375,34.0,-1.0
1696050,828.1494140625,35.0,-1.0
1696648,828.44140625,131.0,0.0
1696688,828.4609375,131.0,2.0
1696796,828.513671875,98.0,-1.0
1696831,828.53076171875,132.0,0.0
1696914,828.5712890625,133.0,2.0
1698993,829.58642578125,132.0,2.0
1701753,830.93408203125,34.0,-1.0
1702809,831.44970703125,42.0,-1.0
1703138,831.6103515625,131.0,3.0
1703186,831.6337890625,133.0,3.0
1703333,831.70556640625,131.0,0.0
1703334,831.7060546875,131.0,2.0
1703519,831.79638671875,98.0,-1.0
1703637,831.85400390625,132.0,0.0
1703720,831.89453125,133.0,2.0
1703827,831.94677734375,132.0,3.0
1704221,832.13916015625,132.0,2.0
1708477,834.21728515625,34.0,-1.0
1709533,834.73291015625,42.0,-1.0
1710154,835.0361328125,131.0,1.0
1710195,835.05615234375,132.0,1.0
1710307,835.11083984375,131.0,0.0
1710363,835.13818359375,131.0,2.0
1710410,835.1611328125,131.0,3.0
1710410,835.1611328125,133.0,3.0
1710458,835.1845703125,98.0,-1.0
1710575,835.24169921875,132.0,3.0
1710603,835.25537109375,132.0,0.0
1710649,835.27783203125,133.0,2.0
1711126,835.5107421875,132.0,2.0
1715406,837.6005859375,34.0,-1.0
1716462,838.1162109375,42.0,-1.0
1716858,838.3095703125,131.0,1.0
1716929,838.34423828125,132.0,1.0
1716983,838.37060546875,131.0,0.0
1717108,838.431640625,131.0,2.0
1717158,838.4560546875,131.0,3.0
1717198,838.4755859375,98.0,-1.0
1717210,838.4814453125,133.0,3.0
1717240,838.49609375,132.0,3.0
1717335,838.54248046875,132.0,0.0
1717384,838.56640625,133.0,2.0
1717946,838.8408203125,132.0,2.0
1722130,840.8837890625,34.0,-1.0
1723186,841.3994140625,35.0,-1.0
1723754,841.6767578125,131.0,1.0
1723881,841.73876953125,131.0,3.0
1723928,841.76171875,162.0,-1.0
1724187,841.88818359375,133.0,3.0
1724247,841.91748046875,132.0,1.0
1724607,842.09326171875,132.0,3.0
1728854,844.1669921875,34.0,-1.0
1729910,844.6826171875,35.0,-1.0
1730372,844.908203125,131.0,1.0
1730530,844.9853515625,131.0,3.0
1730588,845.013671875,162.0,-1.0
1730758,845.0966796875,132.0,1.0
1730829,845.13134765625,133.0,3.0
1731268,845.345703125,132.0,3.0
1735544,847.43359375,34.0,-1.0
1736600,847.94921875,35.0,-1.0
1737419,848.34912109375,131.0,1.0
1737506,848.3916015625,131.0,3.0
1737547,848.41162109375,162.0,-1.0
1737728,848.5,132.0,1.0
1737787,848.52880859375,133.0,3.0
1738261,848.76025390625,132.0,3.0
1742473,850.81689453125,34.0,-1.0
1743529,851.33251953125,38.0,-1.0
1744092,851.607421875,131.0,1.0
1744190,851.6552734375,131.0,3.0
1744245,851.68212890625,162.0,-1.0
1744409,851.76220703125,132.0,1.0
1744446,851.7802734375,133.0,3.0
1744857,851.98095703125,132.0,3.0
1749197,854.10009765625,34.0,-1.0
1750253,854.61572265625,50.0,-1.0
1750902,854.9326171875,131.0,0.0
1751047,855.00341796875,131.0,2.0
1751099,855.02880859375,131.0,3.0
1751177,855.06689453125,98.0,-1.0
1751382,855.1669921875,132.0,0.0
1751408,855.1796875,133.0,2.0
1751545,855.24658203125,133.0,3.0
1751546,855.2470703125,132.0,3.0
1751910,855.4248046875,132.0,2.0
1756126,857.4833984375,34.0,-1.0
1757182,857.9990234375,35.0,-1.0
1757829,858.31494140625,131.0,1.0
1757922,858.3603515625,131.0,2.0
1757931,858.36474609375,131.0,3.0
1757970,858.3837890625,162.0,-1.0
1758126,858.4599609375,132.0,1.0
1758199,858.49560546875,133.0,3.0
1758374,858.5810546875,133.0,2.0
1758375,858.58154296875,132.0,2.0
1758683,858.73193359375,132.0,3.0
1762919,860.80029296875,34.0,-1.0
1763975,861.31591796875,35.0,-1.0
1764477,861.56103515625,131.0,1.0
1764567,861.60498046875,131.0,2.0
1764580,861.611328125,131.0,3.0
1764628,861.634765625,162.0,-1.0
1764765,861.70166015625,132.0,1.0
1764833,861.73486328125,133.0,3.0
1765012,861.822265625,133.0,2.0
1765013,861.82275390625,132.0,2.0
1765269,861.94775390625,132.0,3.0
1769575,864.05029296875,34.0,-1.0
1770630,864.5654296875,38.0,-1.0
1771196,864.841796875,131.0,1.0
1771260,864.873046875,131.0,2.0
1771274,864.8798828125,131.0,3.0
1771313,864.89892578125,162.0,-1.0
1771491,864.98583984375,132.0,1.0
1771501,864.99072265625,133.0,3.0
1771663,865.06982421875,133.0,2.0
1771664,865.0703125,132.0,2.0
1771938,865.2041015625,132.0,3.0
1776265,867.31689453125,34.0,-1.0
1777320,867.83203125,35.0,-1.0
1778030,868.1787109375,131.0,1.0
1778122,868.2236328125,131.0,2.0
1778122,868.2236328125,131.0,3.0
1778163,868.24365234375,162.0,-1.0
1778287,868.30419921875,132.0,1.0
1778333,868.32666015625,133.0,3.0
1778508,868.412109375,133.0,2.0
1778509,868.41259765625,132.0,2.0
1778761,868.53564453125,132.0,3.0
1783091,870.64990234375,34.0,-1.0
1784147,871.16552734375,38.0,-1.0
1784686,871.4287109375,131.0,1.0
1784770,871.4697265625,131.0,2.0
1784774,871.4716796875,131.0,3.0
1784814,871.4912109375,162.0,-1.0
1784959,871.56201171875,132.0,1.0
1785004,871.583984375,133.0,3.0
1785176,871.66796875,133.0,2.0
1785177,871.66845703125,132.0,2.0
1785412,871.783203125,132.0,3.0
1789747,873.89990234375,34.0,-1.0
1790803,874.41552734375,38.0,-1.0
1791359,874.68701171875,131.0,1.0
1791468,874.740234375,131.0,2.0
1791478,874.7451171875,131.0,3.0
1791535,874.77294921875,162.0,-1.0
1791671,874.83935546875,132.0,1.0
1791704,874.85546875,133.0,3.0
1791858,874.9306640625,133.0,2.0
1791859,874.93115234375,132.0,2.0
1792146,875.0712890625,132.0,3.0
1796471,877.18310546875,34.0,-1.0
1797527,877.69873046875,38.0,-1.0
1798159,878.00732421875,131.0,1.0
1798273,878.06298828125,131.0,3.0
1798291,878.07177734375,131.0,2.0
1798321,878.08642578125,162.0,-1.0
1798486,878.1669921875,132.0,1.0
1798501,878.17431640625,133.0,3.0
1798661,878.25244140625,133.0,2.0
1798662,878.2529296875,132.0,2.0
1798934,878.3857421875,132.0,3.0
1803264,880.5,34.0,-1.0
1804319,881.01513671875,50.0,-1.0
1804806,881.2529296875,131.0,0.0
1804896,881.296875,131.0,2.0
1804941,881.31884765625,133.0,3.0
1804941,881.31884765625,131.0,3.0
1804984,881.33984375,98.0,-1.0
1805019,881.35693359375,132.0,3.0
1805132,881.412109375,132.0,0.0
1805136,881.4140625,133.0,2.0
1805690,881.6845703125,132.0,2.0
1805809,881.74267578125,192.0,-1.0
1809919,883.74951171875,34.0,-1.0
1810975,884.26513671875,35.0,-1.0
1811554,884.5478515625,131.0,1.0
1811672,884.60546875,131.0,3.0
1811708,884.623046875,162.0,-1.0
1811876,884.705078125,132.0,1.0
1811897,884.71533203125,133.0,3.0
1812383,884.95263671875,132.0,3.0
1812533,885.02587890625,192.0,-1.0
1816643,887.03271484375,34.0,-1.0
1817699,887.54833984375,35.0,-1.0
1818247,887.81591796875,131.0,1.0
1818366,887.8740234375,131.0,3.0
1818415,887.89794921875,131.0,2.0
1818417,887.89892578125,162.0,-1.0
1818491,887.93505859375,132.0,1.0
1818575,887.97607421875,133.0,3.0
1818717,888.04541015625,133.0,2.0
1818718,888.0458984375,132.0,2.0
1818986,888.1767578125,132.0,3.0
1819242,888.3017578125,192.0,-1.0
1823368,890.31640625,34.0,-1.0
1824424,890.83203125,42.0,-1.0
1824910,891.0693359375,131.0,0.0
1824950,891.0888671875,132.0,0.0
1825003,891.11474609375,131.0,0.0
1825101,891.16259765625,131.0,2.0
1825163,891.19287109375,131.0,3.0
1825224,891.22265625,98.0,-1.0
1825325,891.27197265625,132.0,0.0
1825385,891.30126953125,133.0,2.0
1825588,891.400390625,133.0,3.0
1825589,891.40087890625,132.0,3.0
1825878,891.5419921875,132.0,2.0
1830160,893.6328125,34.0,-1.0
1831216,894.1484375,42.0,-1.0
1831852,894.458984375,131.0,0.0
1831944,894.50390625,131.0,2.0
1832096,894.578125,98.0,-1.0
1832112,894.5859375,132.0,0.0
1832220,894.638671875,133.0,2.0
1832692,894.869140625,132.0,2.0
1837055,896.99951171875,34.0,-1.0
1838111,897.51513671875,42.0,-1.0
1838534,897.7216796875,131.0,0.0
1838597,897.75244140625,132.0,0.0
1838624,897.765625,131.0,0.0
1838698,897.8017578125,131.0,2.0
1838748,897.826171875,131.0,3.0
1838748,897.826171875,133.0,3.0
1838811,897.85693359375,98.0,-1.0
1838875,897.88818359375,132.0,0.0
1838939,897.91943359375,133.0,2.0
1839112,898.00390625,132.0,3.0
1839439,898.16357421875,132.0,2.0
1839636,898.259765625,192.0,-1.0
1843745,900.26611328125,34.0,-1.0
1844801,900.78173828125,38.0,-1.0
1845350,901.0498046875,131.0,1.0
1845455,901.10107421875,131.0,3.0
1845501,901.12353515625,162.0,-1.0
1845675,901.20849609375,133.0,3.0
1845695,901.21826171875,132.0,1.0
1846100,901.416015625,132.0,3.0
1846326,901.5263671875,192.0,-1.0
1850446,903.5380859375,34.0,-1.0
1851491,904.04833984375,35.0,-1.0
1852106,904.3486328125,131.0,1.0
1852201,904.39501953125,131.0,3.0
1852257,904.42236328125,162.0,-1.0
1852367,904.47607421875,132.0,1.0
1852418,904.5009765625,133.0,3.0
1852850,904.7119140625,132.0,3.0
1853082,904.8251953125,192.0,-1.0
1857193,906.83251953125,34.0,-1.0
1858249,907.34814453125,50.0,-1.0
1858753,907.59423828125,131.0,0.0
1858947,907.68896484375,131.0,2.0
1859024,907.7265625,131.0,3.0
1859024,907.7265625,133.0,3.0
1859116,907.771484375,132.0,0.0
1859187,907.80615234375,98.0,-1.0
1859239,907.83154296875,133.0,2.0
1859419,907.91943359375,132.0,3.0
1859665,908.03955078125,132.0,2.0
1864122,910.2158203125,34.0,-1.0
1865178,910.7314453125,42.0,-1.0
1865790,911.0302734375,131.0,0.0
1865933,911.10009765625,131.0,2.0
1865992,911.12890625,131.0,3.0
1865992,911.12890625,133.0,3.0
1866111,911.18701171875,98.0,-1.0
1866123,911.19287109375,132.0,0.0
1866221,911.24072265625,133.0,2.0
1866388,911.322265625,132.0,3.0
1866667,911.45849609375,132.0,2.0
1871051,913.59912109375,34.0,-1.0
1872107,914.11474609375,38.0,-1.0
1872512,914.3125,131.0,1.0
1872628,914.369140625,131.0,3.0
1872631,914.37060546875,131.0,2.0
1872679,914.39404296875,162.0,-1.0
1872832,914.46875,132.0,1.0
1872853,914.47900390625,133.0,3.0
1873034,914.5673828125,133.0,2.0
1873088,914.59375,132.0,2.0
1873278,914.6865234375,132.0,3.0
1873504,914.796875,192.0,-1.0
1877639,916.81591796875,34.0,-1.0
1878695,917.33154296875,38.0,-1.0
1879315,917.63427734375,131.0,1.0
1879403,917.67724609375,131.0,3.0
1879412,917.681640625,131.0,2.0
1879454,917.7021484375,162.0,-1.0
1879608,917.77734375,132.0,1.0
1879617,917.78173828125,133.0,3.0
1879778,917.8603515625,133.0,2.0
1879779,917.86083984375,132.0,2.0
1880059,917.99755859375,132.0,3.0
1880279,918.10498046875,192.0,-1.0
1884397,920.11572265625,34.0,-1.0
1885453,920.63134765625,50.0,-1.0
1885990,920.8935546875,131.0,0.0
1886165,920.97900390625,131.0,2.0
1886222,921.0068359375,133.0,3.0
1886222,921.0068359375,131.0,3.0
1886291,921.04052734375,98.0,-1.0
1886367,921.07763671875,132.0,0.0
1886454,921.1201171875,133.0,2.0
1886602,921.1923828125,132.0,3.0
1886921,921.34814453125,132.0,2.0
1891223,923.44873046875,34.0,-1.0
1892280,923.96484375,42.0,-1.0
1892910,924.2724609375,131.0,0.0
1893099,924.36474609375,131.0,2.0
1893139,924.38427734375,133.0,3.0
1893139,924.38427734375,131.0,3.0
1893216,924.421875,98.0,-1.0
1893263,924.44482421875,132.0,0.0
1893343,924.48388671875,133.0,2.0
1893480,924.55078125,132.0,3.0
1893793,924.70361328125,132.0,2.0
1898152,926.83203125,34.0,-1.0
1899209,927.34814453125,35.0,-1.0
1899832,927.65234375,131.0,1.0
1899897,927.68408203125,131.0,3.0
1899907,927.68896484375,131.0,2.0
1899948,927.708984375,162.0,-1.0
1900123,927.79443359375,133.0,3.0
1900231,927.84716796875,132.0,1.0
1900285,927.87353515625,133.0,2.0
1900286,927.8740234375,132.0,2.0
1900583,928.01904296875,132.0,3.0
1900773,928.11181640625,192.0,-1.0
1904911,930.13232421875,34.0,-1.0
1905967,930.64794921875,50.0,-1.0
1906590,930.9521484375,131.0,0.0
1906741,931.02587890625,131.0,2.0
1906807,931.05810546875,131.0,3.0
1906807,931.05810546875,133.0,3.0
1906849,931.07861328125,132.0,3.0
1906857,931.08251953125,98.0,-1.0
1906893,931.10009765625,132.0,0.0
1906983,931.14404296875,133.0,2.0
1907470,931.3818359375,132.0,2.0
1911806,933.4990234375,34.0,-1.0
1912862,934.0146484375,38.0,-1.0
1913413,934.28369140625,131.0,1.0
1913506,934.3291015625,131.0,3.0
1913554,934.3525390625,162.0,-1.0
1913712,934.4296875,133.0,3.0
1913748,934.447265625,132.0,1.0
1914178,934.6572265625,132.0,3.0
1914379,934.75537109375,192.0,-1.0
1918495,936.76513671875,34.0,-1.0
1919552,937.28125,35.0,-1.0
1920164,937.580078125,131.0,1.0
1920245,937.61962890625,131.0,3.0
1920261,937.62744140625,131.0,2.0
1920273,937.63330078125,162.0,-1.0
1920347,937.66943359375,132.0,1.0
1920440,937.71484375,133.0,3.0
1920607,937.79638671875,133.0,2.0
1920608,937.796875,132.0,2.0
1920829,937.90478515625,132.0,3.0
1921098,938.0361328125,192.0,-1.0
1925220,940.048828125,34.0,-1.0
1926276,940.564453125,50.0,-1.0
1926748,940.794921875,131.0,0.0
1926830,940.8349609375,132.0,0.0
1926905,940.87158203125,131.0,0.0
1926971,940.90380859375,131.0,2.0
1927015,940.92529296875,133.0,3.0
1927015,940.92529296875,131.0,3.0
1927059,940.94677734375,132.0,3.0
1927072,940.953125,98.0,-1.0
1927123,940.97802734375,132.0,0.0
1927215,941.02294921875,133.0,2.0
1927731,941.27490234375,132.0,2.0
1932013,943.36572265625,34.0,-1.0
1933068,943.880859375,50.0,-1.0
1933623,944.15185546875,131.0,0.0
1933780,944.228515625,131.0,2.0
1933868,944.271484375,98.0,-1.0
1933968,944.3203125,132.0,0.0
